pca1,pca2,label,tweet
-0.024081797740647223,0.02457322835541508,0,"['although', 'relationship', 'look', 'good', 'paper', 'there', 'few', 'more', 'leo', 'khsbnxwl']"
-0.05607964291097292,0.009284131142331519,1,"['via', 'medical_xpress', 'new', 'vitro', 'test', 'tube', 'study', 'dietary', 'functional', 'benefit', 'bartlet', 'qv', 'c', 'gjqin', 'ubloghealth']"
-0.049611508764777774,-0.004682872033603469,0,"['marc', 'marc', 'jacob', 'fold', 'into', 'marcjacobs', 'line', 'report', 'wwd', 'kgxzqzb', 'k']"
-0.04382068034049208,0.00010503130361342068,0,"['how', 'country', 'hold', 'million', 'kurd', 'find', 'pro-kurdish', 'protest', 'wrong', 'avidly', 'support', 'pro-palestine', 'one', '?', 'oehcs', 'lxv']"
-0.029687220547700524,-0.0050553808422155976,1,"['european', 'union', 'turkey', 'post', 'arab', 'spring', 'era', 'map', 'strategic', 'interest', 'turbulent', 'neighborhood', 'skwsmsl', 'qi']"
-0.028961240630731227,0.006249386188208944,0,"['any', 'chance', 'number', 'gov', '&', 'ukhomeoffice', 'will', 'comment', 'increase', 'confidence', 'police', 'positive', 'way']"
-0.03498012008982576,0.005746356071815049,1,"['study', 'shift', 'electricity', 'generation', 'spur', 'net', 'job', 'growth', 'coal', 'job', 'decline', '-', 'via', 'dukeu', 'axgmkupata']"
-0.033611379969251294,-0.017141517148921846,0,"['horse', 'chase', 'lead', 'arrest', 'beat', '|', 'djbpiyag', 'w', 'ye', 'akya', 'bo']"
-0.01160382282878093,0.022602895206090427,0,"['overzealous', 'dangerous', 'patriotism', 'school', 'nurse', 'refuse', 'treat', 'student', 'who', 'didn', 'stand', 'pledge', 'allegiance', 'mfkjlovdl']"
-0.008336739868985461,-0.03197534268903391,1,"['coumadin', 'decrease', 'sex', 'drive', 'men', 'zfrnn', 'mmc']"
-0.04335924488920764,-0.00885764298287808,0,"['all', 'approx', 'house', 'collapse', 'epicenter', 'report', 'state', 'radio', 'reporter']"
-0.03933577060259352,-0.025768497968518263,0,"['child', 'molester', 'dream', '--', '>', '>', 'rt', 'actionnewsjax', 'parent', 'urge', 'support', 'free-range', 'cont', 'hf', 'uze', 'lj']"
-0.01837927394848529,-0.007168336066887375,0,"['cyber', 'security', 'webinar', 'start', 'now', 'challenge', 'associate', 'defend', 'cyber', 'threat', '-', 'hbw', 'fnhu']"
-0.01616428939597613,-0.00894615781825069,0,"['her', 'own', 'idea', 'hidden', 'ammonite', 'loaf', 'hammer', 'jeaniibean', 'geologist', 'despair', 'piiq', 'bt']"
-0.006739387855530263,0.015297767374052083,1,"['can', 'organic', 'fee', 'world', '?', 'yjnht', 'fi']"
-0.006590210642617543,-0.03921879788880233,0,"['nuke', 'deal', 'w', 'increase', 'terror', 'see👉', 'video', 'clip', '😢', '?', 'bwdtkhcxkv', 'v', 'iplf', 'qdd', '__HAS_EMOJI__']"
-0.03694675914427388,-0.007563980132237534,1,"['mo', 'after', 'research', 'team', 'explore', 'science', 'behind', 'dress', 'fwbjg', 'rpg', 'nytimes']"
-0.05427971918376141,-0.01890023257109949,1,"['million', 'support', 'research', 'thalassemia', '&', 'aid', 'cure']"
-0.020439952140595095,-0.0022727338508892947,1,"['imp', 'at', 'every', 'age', 'esp', 'bc', 'can', 'help', 'strengthen', 'bone', '&', 'muscle', '&', 'prevent', 'fall', 'b', 'gxec', 'gcg']"
-0.028214093937039723,-0.009632961606820837,1,"['virgin-born', 'sawfish', 'first', 'wild', 'y', 'ffbijtce', 'iw', 'cpp', 'au']"
-0.019546989327956253,-0.00040653009431285174,0,"['look', 'luparker', 'ktla', 'story', 're', 'step', 'up', 'member', 'monday', 'pm', 'will', 'special', 'thx', 'trevor_neilson', 'ur', 'support', 'x', 'ca', 'utle']"
-0.04428815693397188,0.018700894025744923,0,"['update', 'police', 'identify', 'two', 'find', 'dead', 'house', 'fire', 'release', 'cause', 'ithruzat']"
-0.04313064755446128,-0.014750479922649492,1,"['beauty', 'tip', 'blood', 'sugar', 'support', 'cardiovascular', 'health', 'dietary', 'supplement', 'bottle', 'bp', 'w', 'l', 'yx']"
-0.031656577041603386,-0.0008397817645986092,0,"['conquer', 'excess', 'weight', 'diet', 'program', 'failure', 'statistic', 'zz']"
-0.055240487855703305,0.02198508333904647,1,"['near-fasting', 'day', 'month', 'reduce', 'body', 'fat', 'study', 'find', 'w', 'link', 'ats', 'zztjkz', 'hhzdyvepcy']"
-0.025093781651768923,-0.006702108311863615,1,"['treatment', 'focus', 'cofhojfk', 'rmp', 'wnsmmy']"
-0.008656901863694496,0.005629883357065415,0,"['there', 'medicine', 'men', 'treat', 'znewmhhy', 'karkhanisamit']"
-0.024854521642321235,-0.02550117694906061,0,"['angelraven', 'nickie', '>', 'saw', 'make', 'twit', 'support', 'page', 'plz', 'send', 'info', '&', 'any', 'group', 'u', 'want', 'mention', 'email', 'sawstrong', 'aol', 'com']"
-0.01521901715205435,-0.017434216840273357,0,"['mazda', 'open', 'le', 'man', 'hour', 'return', 'engineer', 'charge', 's', 'win', 'car', 'tell', 'tg', 'he', 'want', 'ukykef', 'quk']"
-0.017974936052183813,0.003684544943954351,0,"['student', 'life', 'valentine', 'metrosexuality', '&', 'low', 'body', 'strength', 'sagunei', 'j']"
-0.02638612863682661,-0.0036898236276049984,0,"['eric', 'abetz', 'threaten', 'state', 'liberal', 'who', 'support', 'marriage', 'equality', 'man', 'thug', 'stand', 'up', 'liberal', 'conscience']"
-0.037513546108130215,0.0017814678783753337,0,"['political', 'science', 'bl', 'b', 'cdsri']"
-0.036693341354292544,0.0027626738826321846,1,"['earth', 'science', 'examine', 'structure', 'composition', 'planet', 'jmutes', 'duv']"
-0.034890828700233335,-0.0016357754687286352,1,"['carbon', 'footprint', 'glass', 'milk', 'shrink', 'last', 'year', 'due', 'improve', 'health', 'nutrition', 'genetics']"
-0.0221669643706689,-0.01466596671093544,0,"['xxx', 'h', 'kingxxx', 'local', 'nc', 'rap', 'artist', 'look', 'gain', 'local', 'support', 'would', 'very', 'much', 'appreciate', 'thanks']"
-0.01880303839893417,0.007683576778469892,0,"['yes', 'gilinsky', 'may', 'look', 'much', 'more', 'sexy', 'johnson', 'doesn', 'mean', 'u', 'support', 'one', 'jack', 'only', '-_-']"
-0.0016575824632436812,-0.011852981297116665,0,"['marilyn', 'go', 'great', 'day', 'live', 'promote', 'cruisin', 'heartland', 'bejdzokecm']"
-0.045118008006546424,-0.020203128034109258,0,"['less', 'third', 'finns', 'support', 'nuclear', 'plant', 'wbojk', 'fz', 'y']"
-0.008188154819590938,0.013517931168492942,0,"['next', 'time', 'someone', 'look', 'at', 'bella', 'notice', 'how', 'one', 'shoulder', 'high', 'other', 'like', 'an', 'ogre', '?', '?', '?']"
-0.040251130369787336,-0.023311725837595006,0,"['turkey', 'provide', 'air', 'support', 'opposition', 'mcaj', 'pr']"
-0.04477165112012893,0.003780393399802163,1,"['new', 'improve', 'unique', 'color', 'therapy', 'lamp', 'light', 'promotes', 'wellness', 'health', 'njtkhfgizu', '…', 'u', 'dapcba']"
-0.027151195288109116,-0.00947638932873261,0,"['minmsme', 'mait', 'devote', 'promote', 'r', '&', 'std', '&', 'open', 'tech', 'thats', 'long', 'pending', 'thru', 'national', 'centre', 'e-gov', 'std', '&', 'tech', 'anwarzs']"
-0.049967888316340005,-0.0034012340079127177,0,"['carrefour', 'report', 'sharp', 'decline', 'profit', 'ckxupxqfb', '|', 'qdecmlsulf', 'ux', 'gd', 'wkl']"
-0.02542021114066342,-0.00817192781261301,1,"['brain', 'extraordinarily', 'good', 'at', 'alert', 'u', 'threats', 'mfqfao', 'wpn']"
-0.020252791715052492,-0.021905147134130706,1,"['why', 'might', 'woman', 'feel', 'temperature', 'differently', 'men', '?', 'why', 'might', 'woman', 'feel', 'temperature', 'differently', 'men', '?', 'vxgjfo', 'aw']"
-0.03130641755568359,-0.0037434136786655527,0,"['ariwinokur', 'rate', 'question', 'google', 'analytics', 'gb', 'space', 'more', 'w', 'v', 'dce']"
-0.021020930096610317,-0.0012626682280214051,1,"['weed', 'good', 'bone', '?', 'yes', '!', 'stephanie', 'pappa', 'live', 'science', 'contributor', 'l', 'pervnmmo', 'ppbgzwzlbg']"
-0.025469609071593114,0.009505298875090464,1,"['fart', 'help', 'reduce', 'high', 'blood', 'pressure', 'good', 'health', 'isn', 'funny', 'healthy', '?', '\uf04a', 'aianqvffiw']"
-0.04311738134047168,-0.007943296648641577,1,"['&', 'rise', 'temp', 'increase', 'several', 'way', 'k', 'v', 'ejchu', 'moznkxzgms']"
-0.01303455581266063,-0.019642576763792118,0,"['video', 'process', 'hand', 'make', 'book', 'old', 'fashioned', 'way', 'lost', 'magical', 'art', 'zoj', 'k', 'ovdh']"
-0.025272615351241163,0.0024404974246730773,1,"['understand', 'public', 'perception', 'risk', 'regard', 'outdoor', 'pet', 'cat', 'inform', 'action', 'l', 'f', 'yfevs']"
-0.02298782895940289,0.0038885828488932836,0,"['patient', 'w', 'prolong', 'undiagnosed', 'medical', 'condition', 'can', 'sign', 'up', 'national', 'nih', 'program', 'seek', 'answer', 'sbm', 'tvippk']"
-0.04714318749144355,0.015487764403089842,1,"['happier', 'you', 'less', 'sleep', 'you', 'require', 'function', 'everyday', 'life', 'sadness', 'increase', 'urge', 'sleep', 'more']"
-0.027048851953345332,-0.03492044064297541,0,"['lubicon', 'cree', 'nation', 'turn', 'solar', 'power', 'end', 'fossil', 'fuel', 'nightmare', 'please', 'support', 'coverage', 'of…', 'ymyddhoh', '|', 'rabbleca']"
-0.0348301427322459,0.02859118796543368,0,"['interest', 'somehow', 'cause', 'sbs_mtv']"
-0.033271554994813664,-0.016209337200446844,0,"['tomato', 'plant', 'tip', 'lead', 'healthy', 'tomato', 'plant', 'agmz', 'vuefa']"
-0.021584436603205182,-0.007023986672105491,0,"['norad', 'blimp', 'loose', 'blimp', 'associate', 'norad', 's', 'surveillance', 'east', 'coast', 'become', 'untethered', 'slmnfug']"
-0.032903904567565465,-0.012348803694908738,0,"['samsung', 'display', 'technology', 'support', 'vision', 'affordable', 'excellence', 'high', 'education', 'ltyxwf', 'j', 'rf', 'm', 'lsqfq']"
-0.02628230500134076,-0.007014284151465627,1,"['development', 'monozoic', 'form', 'echinococcus', 'granulosus', 'during', 'vitro', 'culture', 'vj', 'jfgs']"
-0.01752522997479129,-0.0047074613177114834,1,"['george', 'boolean', 'logic', 'inventor', 'b', 'otd', 'his', 'cork', 'plaque', 'y', 'li', 'xgyq', 'georgeboole', 'ufu', 'krrw']"
-0.027037142460587336,0.0007505923847937664,1,"['culture', 'schistosoma', 'haematobium', 'effect', 'immune', 'serum', 'vitro', 'fbcbuazcgi']"
-0.00011722965952437298,-0.009565477199209216,0,"['always', 'apply', 'title', 'when', 'make', 'introduction', 'good', 'judgment', 'good', 'manner', 'must', '!']"
-0.019301171377419726,-0.009357229930922218,1,"['consumption', 'fate', 'aflatoxin', 'b', 'lactate', 'cow', 'uhkkihrbkn']"
-0.022377315729343508,-0.01945767566166231,0,"['usb', 'quick', 'connect', 'mini', 'portable', 'dr', 'video', 'record', 'camera', 'csvluy', 'wdt', 'qp', 'zbbyuon']"
-0.027505563673009357,-0.004869505843516457,0,"['lufthansa', 'cabin', 'crew', 'strike', 'affect', 'passenger', 'nnsfscmwut', 'via', 'dailystarleb']"
-0.016004419028087743,0.022354047447672835,0,"['live', 'ticket', 'pick', 'how', 'many', 'associate', 'o', 'neill', 'group', '?']"
-0.028839897335949286,0.0032098806059061968,1,"['ptsd', 'twice', 'as', 'likely', 'zjwenfdkb']"
-0.013519825461135579,-0.011548473522067497,0,"['attenborough', 'solar', 'energy', 'should', 'undercut', 'oil', 'he', 's', 'bang', 'money', 'znmrbyvpj']"
-0.04731898099962085,-0.010562338412823027,0,"['india', 'stand', '&', 'mla', 'increase', 'salary']"
-0.008637345999371313,-0.0030401239699325558,0,"['army', 'go', 'war', 'against', 'invade', 'bug', 'uh', 'nnuvalx']"
-0.02764735181750965,-0.00810413538826727,1,"['low', 'sun', 'angle', 'reflective', 'surface', 'fresh', 'snow', 'slow', 'melt', 'process', 'snowpack', 'tig', 'tysw']"
-0.02273600888458562,0.027499612881614684,1,"['how', 'will', 'affect', 'food', 'security', '?', 'n', 'eyq', 'pn', 'elef', 'sdndm']"
-0.010988786778814886,-0.010351379291268323,0,"['lady', 'would', 'you', 'date', 'busty', 'gentleman', 'wear', 'manssiere', 'titty', 'support', '?']"
-0.040711728373868133,-0.009267872228106096,0,"['cyberanonymous', 'reuters', 'arm', 'man', 'shot', 'pennsylvania', 'walmart', 'report', 'kgjdlzf', 'm', 'kz', 'sle', 'ja']"
-0.01366225262618394,-0.041473557090456165,1,"['video', 'dr', 'keith', 'flaherty', 'talk', 'about', 'genetics', 'cancer', 'precision', 'medicine', 'ofjd', 'yeeze']"
-0.026028539758120785,-0.01013835894593957,0,"['notice', 'paris', 'teacher', 'stab', 'man', 'who', 'yell', 'support', '…', 'aaa', 'g', 'gjl', 'kfzha']"
-0.014487016930072955,-0.003079574880502132,1,"['speaking', 'galaxy', 'milky', 'way', 'now', 'visible', 'esa', 'nasa', 'soho', 'lasco', 'image', 'ihu', 'yg', 'wqxd', 'dutvr']"
-0.05495378436559053,0.010127283688979217,1,"['mactive', 'study', 'use', 'personalize', 'text', 'pedometer', 'smartphones', 'increase', 'physical', 'activity', 'puaqlbveci', '…']"
-0.020292340340449203,-0.024358181690479142,0,"['best', 'web', 'host', 'free', 'domain', 'free', 'site', 'builder', 'free', '-', 'support', 'day', 'money-back', 'guarantee', 'canpn', 'pfkm']"
-0.02078327150893843,-0.01122575060447426,0,"['amenaeva', 'hello', 'discover', 'secret', 'force', 'enable', 'person', 'evolve', 'into', 'superman', 'check', 'dxuyr', 'lrg']"
-0.03274661102286341,-0.007798794975205112,1,"['proof', 'gun', 'ban', 'increase', 'murder', 'rate', 'ogyx', 'lb', 'xn', 'fcq', 'untrhh|mm']"
-0.04052593710666243,0.0007762680687958187,0,"['wirzhnhuyv', 'new', 'edit', 'wikipedia', 'article', 'spatial', 'analysis', 'kzmfrauagj', '…', 'wgtmcxdvw']"
-0.01870973405211819,-0.013717787507286316,1,"['thirteenth', 'swedish', 'weed', 'conference', 'tsyykvd', 'sj']"
-0.021523612148886172,-0.007188600989935054,1,"['thematic', 'role', 'aphasia', 'conceptual', 'knowledge', 'linguistic', 'assignment', 'j', 'q', 'w']"
-0.01298430644714587,0.0023703918711987203,1,"['bayes', 'theorem', 'what', 's', 'big', 'deal', '?', 'c', 'maxnheun', 'xthsisjzhy']"
-0.03079822184635281,-0.005153251630554697,1,"['upright', 'position', 'first', 'stage', 'labour', 'reduces', 'duration', 'labour', 'risk', 'c-section', 'xua', 'f', 'cquz']"
-0.0334362140960025,0.00041254455717932816,1,"['eclosion', 'hormone', 'release', 'brain', 'action', 'central', 'nervous', 'system', 'silk', 'moth', 'kxunig', 'ewc']"
-0.028197929272761636,-0.005416138712152882,1,"['cucumber', 'mosaic', 'virus-associated', 'rna', 'ii', 'vitro', 'translation', 'wheat', 'germ', 'protein-synthesis', 'system', 'wamunkxp']"
-0.036529147322209625,-0.0012694166921366143,1,"['fibromyalgia', 'symptom', 'link', 'obesity', 'weight', 'gain', '-', 'nzg', 'iqypas', 'rntknmhl', 'v']"
-0.023864066089327837,-0.00425595184997372,1,"['chromosome', 'relationship', 'between', 'lolium', 'festuca', 'gramineae', 'cddkylazpp']"
-0.022851309120590687,-0.01185307138389042,1,"['binding', 'vitamin', 'b', '-rat', 'transcobalamin', 'ii', 'free', 'vitamin', 'b', 'plasma', 'membrane', 'isolate', 'rat…', 'lfeim', 'jajb']"
-0.038821817386275104,-0.007478720292165528,0,"['big', 'finish', 'podcast', '-', 'big', 'finish', 'day', 'part', 'nicholas', 'briggs', 'report', 'last', 'weekend', 's…', 'bwgnxlpejc']"
-0.015484553291606105,0.04527623223732879,1,"['you', 'know', 'cause', 'ucue', 'rkguo', 'nkrp', 'hslml']"
-0.025509024129475304,-0.008807617497977146,1,"['influence', 'dietary', 'protein', 'susceptibility', 'alert', 'downer', 'syndrome', 'wbfocqvmy']"
-0.025295303450589272,-0.008815550399383788,1,"['vitro', 'translation', 'long-lived', 'messenger', 'ribonucleic', 'acid', 'dry', 'seed', 'hwyhpioov']"
-0.0027728064981917813,0.021775693988757255,0,"['capitalofficial', 'harry_styles', 'kendalljenner', 'maybe', 'cause', 'there', 'wasn', 'any', 'romance', 'begin', 'just', 'old', 'friend', 'hang']"
-0.032757005617043075,-0.019289479744046427,0,"['roscoe', 'retweet', 'support', 'world', 'vision', 'education', 'child', 'emiforlove', 'ekts', 'ksqgo']"
-0.01762441736637181,-0.010298135835114018,1,"['interesting', 'work', 'boston', 'identify', 'way', 'cancer', 'develop', 'b', 'uqz', 'dj']"
-0.021695559193536863,-0.005761960939584871,0,"['excellent', '!', 'i', 'also', 'recommend', 'those', 'dishonest', 'goldsmiths', 'g', 'qvk', 'ycid', 'oqojxysz', 'n']"
-0.056583150761532114,0.0013621878100968166,0,"['mesut', 'özil', 'reject', 'new', 'contract', 'at', 'ready', 'quit', 'barcelona', 'claim', 'report', 'spain', 's', 'mu', 'ary', 'n']"
-0.043742723933116595,0.000398437895106131,0,"['nfl', 's', 'salary', 'cap', 'expect', 'increase', 'at', 'least', '$', 'million', 'hhltj', 'tpsl']"
-0.01916108579684392,-0.027541419094619927,1,"['good', 'pas', 'often', 'lead', 'good', 'shot', 'extra', 'pas', 'often', 'lead', 'great', 'shot']"
-0.04601322127303139,0.015550954732427577,1,"['put', 'survivor', 'life', 'health', 'at', 'risk', 'say', 'report', 'return', 'abuser', 'kzaptjernx']"
-0.022597567877217725,-0.02297018814455165,0,"['all', 'final', 'year', 'pgs', '-', 'look', 'career', 'support', 'throughout', 'summer', '!', 'kingstonfass', 'tup', 'qkscuv']"
-0.01780196688896906,-0.011336172924764042,1,"['proper', 'preparation', 'prevents', 'poor', 'performance']"
-0.02570992309849594,-0.009325877162335452,1,"['magnetic', 'resonance', 'image', 'finding', 'giant', 'cell', 'arteritis', 'osxorz', 'jbq']"
-0.031266130406811594,0.013420945883809798,0,"['scene', 'almost', 'guarantee', 'cause', 'acrophobia', 'i', 'love', 'film', 'xmoc', 'maty']"
-0.016698416393473785,0.005731585208327237,1,"['brexit', 'implication', 'life', 'science', 'u', 'inywouw']"
-0.042119270410417804,0.00786114807322848,1,"['strawberry', 'may', 'help', 'prevent', 'type', 'diabetes', 'say', 'study', 'subh', 'gegcv']"
-0.02160006919867234,-0.016371019080270496,0,"['scary', 'how', 'horse', '&', 'dog', 'win', 'support', 'wen', 'beat', 'hindu', 'hindus', 'don', 'find', 'any', 'support', 'wen', 'beat', 'slaughter', 'butcher', 'dog']"
-0.01989029444108512,-0.0068587347125539785,1,"['cga', 'non-specialist', 'yj', 'vkn', 'qe', 'johngladman', 'adamgordon']"
-0.016141476497661414,-0.004752155506851384,0,"['uhgtechjobs', 'bulk', 'sm', 'solution', 'allow', 'business', 'communication', 'over', 'mobile', 'marketing', 'anz', 'rfmwiw', 'ra', 'df', 'ok']"
-0.052717087673057585,0.025220263779562345,1,"['how', 'uchicagoime', 'shape', 'future', 'science', '?', 'find', 'april', 'buwfwv', 'tlcunxau', 'n']"
-0.014401664007264553,-0.010457328988491582,1,"['mechanism', 'metformin', 'tale', 'two', 'site', 'free', 'qbimmqpiqt']"
-0.042318894953050044,0.02568219244455493,1,"['violence', 'lead', 'cause', 'death', 'american', '-', 'yr', 'old', 'nichd_nih', 'research', 'youth', 'violence', 'prevention', 'zd', 'zguhi']"
-0.023782799250304472,-0.008113316729715863,0,"['sweep', 'lead', 'arrest', 'foiled', 'plot', 'paris-brussels', 'connection', 'najim', 'laachraoui', 'who', 'blow', 'himsel', 'rflxw', 'vtef']"
-0.05470370300328562,0.01002643373768786,1,"['sciencemagazine', 'rare', 'variant', 'find', 'raise', 'hdl', 'cholesterol', 'increase', 'risk', 'coronary', 'heart', 'disease', 'xpl', 'klgy']"
-0.04437842437085658,0.0016450381312672572,1,"['nanotechnology', 'new', 'weapon', 'fight', 'cancer', '?', 'ksp', 'rk', 'thd']"
-0.023214275268994635,-0.00765278771866156,0,"['martinhanratty', 'atyhans', 'thenotimer', 'i', 'listen', 'gospel', 'radio', 'station', 'couple', 'hour', '--', 'confirmation', 'bias', 'obvious', '~', '{']"
-0.029134757427842734,-0.017573293364793085,0,"['today', 'city', 'light', 'up', 'civic', 'centre', 'clock', 'tower', 'blue', 'support', 'autism', 'awareness', 'learn', 'more', 'wxzomylkk']"
-0.02014174166510349,-0.009127649935035726,1,"['someone', 'ask', 'giant', 'bone-crushing', 'weasel', 'relative', '?', 'extinct', 'thankfully', '!', 'btemhbjvfd', 'plosone', 'gmq', 'iz', 'tgz']"
-0.04609485616685785,0.013371212892567867,1,"['benefit', 'music', '-', 'stress', 'relief', '-', 'boost', 'immunity', '-', 'reduce', 'heart', 'disease', '-', 'enhance', 'emotional', 'strength', '-', 'boost', 'self', 'esteem']"
-0.02330068010621943,-0.0256413423277526,0,"['tire', 'u', 'politics', '?', 'u', 'too', '!', 'support', 'true', 'monster', 'day', 'reach', 'stretch', 'goal', '!', 'yyn', 'f', 'o', 'f', 'q', 'jcdljveh']"
-0.029228491050435845,-0.013363019493673783,0,"['engineer', '-', 'apply', 'efvcfdo', 'lp']"
-0.033742425103348274,-0.008188442936554657,1,"['volume', 'cap', 'pill', 'male', 'sex', 'enhancement', 'increase', 'semen', 'massive', 'load', 'more', 'libido', '-', 'bid', 'now', '!', '…', 'hv', 'lrimrsc', 'buwqvookv']"
-0.016034366225840566,0.001920387112319528,1,"['despite', 'their', 'small', 'brain', 'raven', 'crow', 'just', 'as', 'clever', 'chimp', 'yr', 'evmrale']"
-0.041785258256602155,-0.01211821309013139,0,"['indian', 'premier', 'league', 'beleaguer', 'r', 'ashwin', 'find', 'support', 'spin', 'legend', 'muttiah', 'muralitharan', 'during', 'tough', 'k', 'twfbp', 'v']"
-0.046939787152529076,-0.03867475347310809,0,"['pls', 'rt', 'support', 'cephus', 'grandson', 'vet', '!', 'friends', 'certainly', 'support', 'child', 'tq', 'txlqtcl']"
-0.017816074369968557,-0.012673547109245255,0,"['bangladesh', 'government', 'enables', 'extremism', '|', 'kingston', 'whig-standard', 'valvvgi', 'od']"
-0.02103497660955666,-0.015572696299339474,0,"['wardrobe', 'malfunction', 'lead', 'embarrass', 'bare', 'all', 'incident', 'weekend', 'ufc', 'action', 'abnuqauwbq']"
-0.028373792638677276,0.019550941810988893,0,"['losangeles', 'step', 'up', 'cause', 'homeless', 'shelter', 'visit', 'an', 'la', 'county', 'animal', 'care', 'center', 'kdwaslmnlx']"
-0.015815902751092032,-0.01167587025360165,1,"['highway', 'noise', 'deter', 'communication', 'between', 'bird', 'db', 'he', 'xzhk']"
-0.026083606633965646,0.01393880778954426,1,"['woman', 'should', 'not', 'worry', 'men', 'same', 'job', 'high', 'pay', 'accord', 'report', '|', 'via', 'telegraphnews', 'weal', 'ptv', 'o']"
-0.011997448643814001,-0.0004650658792961731,0,"['himynameiskiff', 'yeah', 's', 'awesome', 'guaranteed', 'win', 'one', 'player', 'play', 'bad', 'can', 'affect', 'rest']"
-0.02519459058480526,0.014632574412839298,0,"['only', 'true', 'love', 'at', 'first', 'sight', 'love', 'deen', 'love', 'cause', 'allah', 'god']"
-0.034711485547415925,-0.011001877817912491,1,"['accord', 'one', 'study', 'men', 'feel', 'decrease', 'sexual', 'attraction', 'scent', 'tear']"
-0.032627860000826216,0.004048398323566366,1,"['strange', 'familiar', 'forget', '—', 'fascinate', 'read', 'consciousness', 'memory', 'how', 'sense', 'self', 'arises', 'mcmttloe', 'm']"
-0.016913712856923422,-0.0016961984056127037,0,"['might', 'want', 'reevaluate', 'expensive', 'private', 'school', 'education', 'too', 'apparently', 'bit', 'light', 'english', 'research', 'fzhahfy', 'nk']"
-0.006165215892926595,-0.005722643831708925,1,"['surge', 'record', 'level', 'around', 'world', 'rc', 'dehfft', 'lulcqdi']"
-0.02431892175325161,0.049066580726514826,0,"['at', 'point', 'now', 'where', 'i', 'understand', 'plant', 'temperament', '—', 'how', 'vulnerable', 'they', 'also', 'how', 'strong', 'they', 'can', 'become']"
-0.026571371322731588,-0.006902919531325204,0,"['rotiboy', 'bakeryshop', 'one_belpark', 'low', 'ground', '…', 'rmjn', 'pwe', 'p']"
-0.019292539159327743,-0.008975896264691889,0,"['use', 'code', 'noguns', 'at', 'll', 'kqgsfx', '&', '%', 'sale', 'go', 'prevent', 'gun', 'violence', '&', 'promote', 'hv', 'u', 'hrm']"
-0.021916143827528437,0.01794537524763753,1,"['war', 'science', 'what', 'how', 'win', 'greg', 'laden', 's', 'blog', 'thinker', 'writer', 'ind', 'n', 'r', 'dmssxq']"
-0.019715821536432577,-0.007389871629248939,0,"['devops', 'engineer', 'york', 'york', 'you', 'interested', 'join', 'late', 'sta', 'hg', 'gervkxm']"
-0.026241196926905564,-0.0017918401658523365,0,"['halo', 'war', 'will', 'mouse', 'support', 'xbox', 'one', 's', 'xxzyocvg', 'k']"
-0.02230534353983013,-0.012435908416653974,1,"['topical', 'application', 'antiretroviral', 'drug', 'combination', 'prevent', 'transmission', 's', 'hiv', 'n', 'ii', 'xlwtb', 'cbgbo', 'ryvv']"
-0.0042303018494737315,-0.03539032942683049,0,"['✔tweetsheet', '➡petitions-part', '✔', 'support', 'fight', 'against', 'dog', '&', 'cat', 'slaughter', 'p', 'tgmpdnj', 'z', 'm', 'emahk', '__HAS_EMOJI__']"
-0.003391379256899004,-0.038532494893459834,0,"['every', 'sale', 'support', 'artists', '-', 'please', 'read', 'why', 'just', 'card', 'campaign', 'matter', 'much', 'everyone', '-', 'craftyfoxmarket', 'lpe', 'akb', 'i']"
-0.042424408021748516,-0.0020007684517155525,0,"['somalia', 'army', 'report', 'kill', 'al-shabab', 'militant', 'kynmpl', 'shl']"
-0.03577873051923063,0.006563243578361113,1,"['how', 'one', 'state', 'become', 'leader', 'manage', 'revenue', 'volatility', 'rj', 'qbno', 'hb', 'hgbaqkmqoo']"
-0.008160774515862154,-0.0033650950924123822,0,"['rouge', 'bat', '•the', 'second', 'reason', 'furries', 'thing', 'next', 'lola', 'bunny', '•the', 'animal', 'version', 'morrigan', 'aensland', 'fib', 'mbg', 'b']"
-0.04238444716708776,-0.012819883633631598,0,"['unlikely', 'trade', 'shortstop', 'prospect', 'amed', 'rosario', 'at', 'year', 's', 'deadline', 'report', 'marc', 'carig', 'newsday']"
-0.03347926630871201,-0.02587865674946228,0,"['edmonton', 'city', 'councillor', 'support', 'basement', 'suite', 'duplex', 'infill', 'home', 'j', 'im', 'cz', 'n']"
-0.0047254371723379745,0.007692976169108313,0,"['how', 'islam', 'isi', 'muslim', 'obamas', 'brotherhood', 'treat', 'woman', 'hillaryclinton', 'take', '$', '$', '$', 'these', 'country', 'rgmwen', 'lkj']"
-0.015297896332330297,-0.007121072822504704,0,"['asymmetrical', 'matter', 'qdeph', 'k', 'kerl', 'vcj', 'j']"
-0.027779736867518185,0.004378812404472062,0,"['bizarre', 'become', 'pm', 'say', 'mp', 'not', 'member', 'un-electable', 'pm', 'despite', 'widespread', 'support', 'member']"
-0.016944479144826788,-0.009327649273549591,0,"['run', 'propane', 'halfway', 'through', 'grill', 'horror', 'story']"
-0.021775667764724123,-0.008007621282316305,0,"['f', 'zm', 'slekf', 'concrete', 'ark', 'house', 'float', 'facilitate', 'natural', 'rainwater', 'runoff']"
-0.02062938572015457,0.005575700387766676,1,"['q', 'there', 'connection', 'between', 'shellfish', 'allergy', 'iodine', '?', '-', 'wilderness', 'medical', 'associate', 'international', 'tm', 'fp', 'gqb']"
